reaction_id,level_A_module,level_B_subsystems,level_C_family,n_reactants,n_products,rate_law,reverse_partner_id,net_particle_number_change,free_ATP_net,free_ADP_net,free_AMP_net,free_GTP_net,free_GDP_net,free_PPi_net,free_Pi_PO4_net,free_CP_net,candidate_label,candidate_reason,required_assumption,conservation_consequence,osmotic_consequence,ionic_strength_consequence,data_needed_to_validate,HUMAN_REVIEW_REQUIRED
re0000000275,elongation,Elongation_A_Gly,reversible_binding_step,2,1,k1 * EFTu_GTP * GlytRNAGlyGCC,re0000000276,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000276,elongation,Elongation_A_Gly,reversible_binding_step,1,2,k1 * EFTu_GTP_GlytRNAGlyGCC,re0000000275,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000277,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,1,k1 * EFTs,,0,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000278,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,2,k1 * EFTu_GTP,,1,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000279,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,2,k1 * EFTu_GDP,,1,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000280,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,2,k1 * EFTu_EFTs,,1,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000281,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,2,k1 * EFTu_EFTs,,1,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000282,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,3,k1 * EFTu_GDP_EFTs,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000283,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,3,k1 * EFTu_GDP_EFTs,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000284,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,3,k1 * EFTu_GTP_EFTs,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000285,elongation,Elongation_A_Gly|Elongation_A_Met,elongation_step,1,3,k1 * EFTu_GTP_EFTs,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000286,elongation,Elongation_A_Gly,elongation_step,1,3,k1 * EFTu_GTP_GlytRNAGlyGCC,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000287,elongation,Elongation_A_Gly,elongation_step,1,3,k1 * EFTu_GTP_GlytRNAGlyGCC,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000288,elongation,Elongation_A_Met,reversible_binding_step,2,1,k1 * EFTu_GTP * MettRNAfMetCAU,re0000000289,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000289,elongation,Elongation_A_Met,reversible_binding_step,1,2,k1 * EFTu_GTP_MettRNAfMetCAU,re0000000288,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000290,elongation,Elongation_A_Met,elongation_step,1,3,k1 * EFTu_GTP_MettRNAfMetCAU,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000291,elongation,Elongation_A_Met,elongation_step,1,3,k1 * EFTu_GTP_MettRNAfMetCAU,,2,0,0,0,0,0,0,0,0,DROP_CANDIDATE,"irreversible degradation/turnover step that returns monomers to the resource pools. A common simplification is to drop or first-order-lump it, but that BREAKS recycling/particle accounting, so it is explicitly not assumed here.",species/reaction irrelevant to all accounting targets,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000292,elongation,Elongation_B,reversible_binding_step,1,2,k1 * EFG_GDP,re0000000293,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000293,elongation,Elongation_B,reversible_binding_step,2,1,k1 * EFG * GDP,re0000000292,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
